City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
730,Chabahar,IR,25.29,60.64,75.63,44,0,3.42,clear sky
731,Scarborough,GB,54.28,-0.4,53.01,91,100,1.99,overcast clouds
732,Cedar City,US,37.68,-113.06,75.2,8,1,16.11,clear sky
733,Xucheng,CN,20.35,110.13,69.8,73,75,11.18,broken clouds
734,Mehran,IR,33.12,46.16,57.2,20,0,6.93,clear sky
735,Mezen,RU,65.85,44.24,25.63,97,13,1.92,few clouds
736,Kalanguy,RU,51.02,116.52,20.44,92,22,2.37,few clouds
737,Charleston,US,32.78,-79.93,77.0,83,90,6.93,overcast clouds
738,Derby,GB,52.92,-1.48,53.01,100,75,12.75,light rain
739,Fort Walton Beach,US,30.41,-86.62,84.2,65,20,4.7,few clouds
740,Leshukonskoye,RU,64.9,45.76,23.25,98,41,4.12,scattered clouds
741,Sarakhs,IR,36.54,61.16,55.4,66,0,4.7,clear sky
742,Rorvik,NO,64.86,11.24,37.8,76,75,8.32,broken clouds
743,Matale,LK,7.47,80.62,71.65,90,33,4.43,scattered clouds
744,Hvide Sande,DK,56.0,8.13,57.0,74,100,5.01,overcast clouds
745,Husavik,IS,66.04,-17.34,30.2,86,85,4.7,overcast clouds
746,Corinto,GR,37.94,22.96,62.01,52,4,3.6,clear sky
747,Almaty,KZ,43.25,76.95,46.4,33,0,2.24,clear sky
748,Khandyga,RU,62.67,135.6,19.22,97,100,1.99,light snow
749,Sangin,AF,32.07,64.84,50.04,41,0,0.83,clear sky
750,Taft,IR,31.75,54.21,45.55,51,0,2.1,clear sky
751,Fort Smith,US,35.39,-94.4,87.01,48,20,9.17,few clouds
752,Moshi,TZ,-3.35,37.33,71.6,64,40,11.41,scattered clouds
753,Asau,RO,46.43,26.4,46.4,87,96,8.05,overcast clouds
754,Djenne,ML,13.91,-4.55,87.8,19,1,3.87,clear sky
755,Tagusao,PH,9.19,117.81,79.48,80,100,5.64,light rain
756,Bafra,TR,41.57,35.91,55.4,87,40,1.12,scattered clouds
757,Svetlogorsk,BY,52.63,29.73,44.49,89,100,5.01,overcast clouds
758,Menongue,AO,-14.66,17.69,70.27,35,53,5.97,broken clouds
759,Gyor,HU,47.68,17.64,55.4,93,71,6.93,broken clouds
760,Lanzhou,CN,36.06,103.79,42.01,59,0,1.01,clear sky
761,Dondo,MZ,-19.61,34.74,77.0,83,1,8.05,clear sky
762,Kimbe,PG,-5.55,150.14,81.07,79,73,1.81,broken clouds
763,San Francisco Del Mar,MX,16.23,-94.65,88.57,58,0,17.27,clear sky
764,Kpandu,GH,7.0,0.29,77.49,85,49,5.37,scattered clouds
765,Surin,TH,14.88,103.49,67.39,73,98,12.15,overcast clouds
766,Mareeba,AU,-17.0,145.43,79.0,69,40,11.41,scattered clouds
767,La Suiza,CR,9.85,-83.61,69.8,83,75,2.24,broken clouds
768,Bayji,IQ,34.93,43.49,72.7,25,0,7.78,clear sky
769,Tazovskiy,RU,67.47,78.7,17.38,97,90,10.18,overcast clouds
770,Yazoo City,US,32.86,-90.41,84.2,51,1,4.52,clear sky
771,Boguchany,RU,58.38,97.45,33.1,94,98,4.43,overcast clouds
772,Eina,NO,60.63,10.6,41.0,93,90,6.93,light rain
773,Antofagasta,CL,-23.65,-70.4,60.8,77,75,14.99,broken clouds
774,Hagere Hiywet,ET,8.98,37.85,53.82,66,0,4.59,clear sky
775,Machinga,MW,-15.17,35.3,74.66,53,28,9.13,scattered clouds
776,Milos,GR,36.75,24.43,64.4,93,76,12.75,light rain
777,Sembe,CG,1.65,14.58,70.09,94,96,1.28,overcast clouds
778,Herat,AF,34.5,62.0,45.93,48,0,10.83,clear sky
779,Marigot,MF,18.07,-63.08,86.0,70,20,1.12,few clouds
780,Phalaborwa,ZA,-23.94,31.14,66.2,72,6,10.29,clear sky
781,Loei,TH,17.42,101.5,60.58,100,100,1.92,overcast clouds
782,San Andres,CO,12.58,-81.7,87.8,70,75,4.7,broken clouds
783,San Policarpo,PH,12.18,125.51,79.72,84,100,7.96,overcast clouds
784,Poroshkovo,UA,48.67,22.75,36.0,97,98,28.99,overcast clouds
785,Rajampet,IN,14.18,79.17,73.63,89,100,2.86,moderate rain
786,Tarakan,ID,3.3,117.63,78.69,86,4,7.14,clear sky
787,Metro,ID,-5.11,105.31,75.99,87,96,2.75,overcast clouds
788,Tekari,IN,24.93,84.83,75.2,94,40,0.94,mist
789,Medea,DZ,36.26,2.75,77.0,25,40,3.36,scattered clouds
790,Traverse City,US,44.76,-85.62,48.2,66,90,9.17,overcast clouds
791,Vestmannaeyjar,IS,63.44,-20.27,41.49,81,98,26.33,overcast clouds
792,Oranjemund,NA,-28.55,16.43,64.69,55,0,13.98,clear sky
793,Kahramanmaras,TR,38.0,37.0,66.2,45,51,1.28,broken clouds
794,Dodola,ET,6.98,39.18,50.4,84,31,1.97,scattered clouds
795,Kalmunai,LK,7.42,81.82,78.71,78,1,3.83,clear sky
796,Sekoma,BW,-24.4,23.88,76.87,35,11,17.65,few clouds
797,Flin Flon,CA,54.77,-101.86,28.4,74,75,5.82,broken clouds
798,Susanino,RU,58.15,41.59,27.48,96,44,3.74,scattered clouds
799,Thinadhoo,MV,0.53,72.93,82.51,77,37,13.15,scattered clouds
800,Bantou,CN,26.22,117.49,63.54,82,99,2.84,overcast clouds
801,High Level,CA,58.52,-117.14,24.8,62,75,11.41,broken clouds
802,Youghal,IE,51.95,-7.85,48.0,87,20,5.82,few clouds
803,Yuncheng,CN,35.02,110.99,50.88,43,0,0.43,clear sky
804,Muisne,EC,0.6,-80.03,75.87,78,82,9.75,broken clouds
805,Epiniana,GR,39.14,21.61,42.01,88,0,2.75,clear sky
806,Merritt Island,US,28.54,-80.67,81.0,74,40,9.17,scattered clouds
807,Amuntai,ID,-2.42,115.25,73.22,93,0,0.76,clear sky
808,Hirara,JP,24.8,125.28,77.0,94,75,11.41,light rain
809,Niquero,CU,20.04,-77.58,80.76,78,100,10.8,moderate rain
810,Sozimskiy,RU,59.74,52.25,26.29,96,96,8.03,overcast clouds
811,Krasavino,RU,60.96,46.48,30.74,97,95,7.31,light snow
812,Voyvozh,RU,62.89,54.96,23.67,98,100,7.54,overcast clouds
813,Shenzhen,CN,22.55,114.07,73.0,72,82,1.01,broken clouds
814,Durban,ZA,-29.86,31.03,66.99,88,75,5.82,broken clouds
815,Madison,US,34.73,-86.57,81.0,61,20,3.58,few clouds
816,Kyabram,AU,-36.32,145.05,54.0,76,33,4.94,scattered clouds
817,Lingao,CN,19.91,109.69,71.13,77,88,12.71,overcast clouds
818,Adwa,ET,14.16,38.9,61.18,60,2,4.41,clear sky
819,Tikapur,NP,28.5,81.13,69.4,64,4,4.61,clear sky
820,Podosinovets,RU,60.28,47.07,30.79,96,95,8.19,snow
821,Bharatpur,IN,27.22,77.48,75.96,22,25,4.54,scattered clouds
822,Rafaela,AR,-31.25,-61.49,71.01,51,61,1.99,broken clouds
823,Guiyang,CN,26.58,106.72,48.2,93,53,4.47,broken clouds
824,Shirokiy,RU,49.76,129.52,31.69,97,100,14.67,overcast clouds
825,Shaoguan,CN,24.8,113.58,57.96,87,34,2.77,scattered clouds
826,Klyuchi,RU,52.27,79.17,50.11,45,76,14.5,broken clouds
827,Granville,AU,-33.83,151.02,66.0,88,75,9.17,broken clouds
828,Nodeland,NO,58.16,7.84,54.0,100,100,5.82,light rain
829,Burns Lake,CA,54.23,-125.75,32.7,91,99,4.65,overcast clouds
830,Kirakira,SB,-10.45,161.92,84.11,69,18,7.38,few clouds
831,Morales,CO,2.76,-76.62,67.23,87,84,2.82,heavy intensity rain
832,Bowen,AU,-20.02,148.23,71.6,83,28,4.7,scattered clouds
833,Robertsport,LR,6.75,-11.37,79.16,85,100,8.72,light rain
834,Petatlan,MX,17.52,-101.27,91.4,63,40,11.41,scattered clouds
835,Stawell,AU,-37.05,142.77,52.2,79,78,5.86,broken clouds
836,Zemio,CF,5.03,25.14,71.44,92,100,1.05,light rain
837,Tecolotlan,MX,20.22,-104.05,84.99,33,11,1.01,few clouds
838,Roswell,US,34.02,-84.36,79.0,61,20,3.36,few clouds
839,Bhuban,IN,20.88,85.83,75.24,88,91,3.91,overcast clouds
840,Niono,ML,14.25,-5.99,86.18,17,0,6.08,clear sky
841,Turbat,PK,26.0,63.04,72.36,16,0,13.02,clear sky
842,Jatiroto,ID,-7.88,111.12,74.16,87,70,2.17,broken clouds
843,Adrar,MR,20.5,-10.07,87.71,16,100,5.5,overcast clouds
844,Sosnogorsk,RU,63.6,53.88,23.81,96,100,9.64,overcast clouds
845,Tebingtinggi,ID,3.33,99.16,75.2,100,75,2.95,light rain
846,Shizunai,JP,42.33,142.37,58.32,79,100,17.58,light rain
847,Terrace Bay,CA,48.78,-87.1,35.6,93,90,5.82,mist
848,Doha,QA,25.29,51.53,80.6,65,0,4.7,clear sky
849,Tarumovka,RU,44.08,46.54,48.2,52,99,4.63,overcast clouds
850,Hallein,AT,47.68,13.1,53.6,71,4,12.75,clear sky
851,Taunggyi,MM,20.78,97.03,58.23,100,29,2.66,scattered clouds
852,Majene,ID,-3.54,118.97,78.6,82,5,5.7,clear sky
853,Barabai,ID,-2.58,115.38,73.62,84,4,1.16,clear sky
854,Podujevo,XK,42.91,21.19,43.0,80,15,1.12,few clouds
855,Lata,PT,40.16,-8.33,59.0,88,9,3.02,clear sky
856,Lewiston,US,44.1,-70.21,54.0,100,90,5.82,overcast clouds
857,Gizo,SB,-8.1,156.84,83.86,71,91,6.58,moderate rain
858,Bereda,ES,43.27,-7.54,53.01,96,26,1.01,scattered clouds
859,Regina,CA,50.45,-104.62,30.2,54,40,2.24,scattered clouds
860,Mazagao,BR,-0.12,-51.29,87.8,62,20,16.11,few clouds
861,Laredo,US,27.51,-99.51,93.2,38,75,14.99,broken clouds
862,Chontalpa,MX,17.7,-93.52,79.97,86,6,7.0,light rain
863,Lucea,JM,18.45,-78.17,84.2,79,75,8.05,broken clouds
864,Bogalusa,US,30.79,-89.85,84.2,54,1,6.93,clear sky
865,Nampula,MZ,-15.12,39.27,75.2,64,2,3.13,clear sky
866,Wukari,NG,7.85,9.78,76.62,79,62,4.41,broken clouds
867,Anaco,VE,9.44,-64.47,80.73,75,78,5.06,broken clouds
868,North Bend,US,43.41,-124.22,68.0,59,1,18.34,clear sky
869,Sainte-Suzanne,RE,-20.91,55.61,73.4,60,47,12.75,scattered clouds
870,Cuiluan,CN,47.72,128.65,34.29,88,42,9.46,scattered clouds
871,Sarai,RU,53.75,41.02,35.26,93,96,5.26,moderate rain
872,Namtsy,RU,62.72,129.67,6.8,84,40,4.47,scattered clouds
873,Shache,CN,38.42,77.24,43.77,48,0,4.92,clear sky
874,Luanshya,ZM,-13.14,28.42,71.42,39,14,6.51,few clouds
875,Yaan,NG,7.38,8.57,75.9,85,2,4.38,clear sky
876,Tucuman,AR,-26.82,-65.22,66.2,88,90,6.93,mist
877,Bria,CF,6.54,21.99,68.85,94,34,1.81,scattered clouds
878,Chesterville,US,44.55,-70.09,51.01,97,90,5.46,overcast clouds
879,Roald,NO,62.58,6.13,42.8,75,100,17.22,overcast clouds
880,Batagay,RU,67.63,134.63,9.34,95,100,2.15,light snow
881,Huambo,AO,-12.78,15.74,64.89,64,61,2.95,broken clouds
882,Vyazma,RU,55.21,34.3,38.8,99,100,4.27,overcast clouds
883,Badnawar,IN,23.02,75.22,75.45,72,34,4.59,scattered clouds
884,Maragogi,BR,-9.01,-35.22,77.07,85,0,8.68,clear sky
885,Riverton,US,40.52,-111.94,73.0,40,1,5.82,clear sky
886,Camana,PE,-16.62,-72.71,64.83,67,56,4.43,broken clouds
887,Gornopravdinsk,RU,60.05,69.9,31.15,99,100,5.35,overcast clouds
888,Akniste,LV,56.16,25.75,47.14,92,100,8.1,light rain
889,North Platte,US,41.12,-100.77,53.6,62,90,11.41,overcast clouds
890,Shu,KZ,43.6,73.76,54.32,36,40,8.14,scattered clouds
891,Arbagar,RU,51.94,116.28,23.86,87,0,3.51,clear sky
892,Bridlington,GB,54.08,-0.19,53.6,87,100,6.93,overcast clouds
893,Eyl,SO,7.98,49.82,81.25,77,1,4.94,clear sky
894,Pak Phanang,TH,8.35,100.2,79.59,81,100,4.85,moderate rain
895,Dawei,MM,14.08,98.2,73.8,89,82,4.03,broken clouds
896,Sarkand,KZ,45.41,79.92,53.65,34,0,6.87,clear sky
897,Tiznit,MA,29.58,-9.5,64.71,74,99,2.82,overcast clouds
898,Tandalti,SD,13.02,31.87,90.12,40,87,13.31,overcast clouds
899,Camapua,BR,-19.53,-54.04,81.23,58,66,3.24,broken clouds
900,Freeport,US,40.66,-73.58,66.99,88,90,9.17,mist
901,Sinop,TR,41.77,34.87,53.04,73,5,10.07,clear sky
902,Ojinaga,MX,29.57,-104.42,93.2,23,1,8.05,clear sky
903,Krasnoselkup,RU,65.7,82.47,18.34,98,61,8.37,broken clouds
904,Salinopolis,BR,-0.61,-47.36,80.78,76,69,13.56,broken clouds
905,Yabelo,ET,4.88,38.08,61.99,88,73,5.44,broken clouds
906,Amazar,RU,53.86,120.88,20.53,85,17,3.49,few clouds
907,Biltine,TD,14.53,20.92,84.51,14,21,10.58,few clouds
908,Khuzhir,RU,53.19,107.34,37.54,78,76,8.41,broken clouds
909,Raga,SS,8.46,25.68,72.52,88,83,2.04,broken clouds
910,Porto Novo,BJ,6.5,2.6,80.6,88,40,9.17,scattered clouds
911,Bognor Regis,GB,50.78,-0.68,57.99,87,23,5.99,few clouds
912,Khorramshahr,IR,30.44,48.17,66.2,55,0,2.24,clear sky
913,Shenjiamen,CN,29.96,122.3,64.65,85,100,16.82,light rain
914,Samokov,BG,42.33,23.55,46.99,81,1,1.12,clear sky
915,Palkan,PH,6.3,125.03,71.11,91,100,0.96,overcast clouds
916,Chirongui,YT,-12.93,45.15,78.8,78,46,11.41,scattered clouds
917,Wajima,JP,37.4,136.9,65.62,55,100,5.19,overcast clouds
918,Ha Noi,VN,21.02,105.84,66.2,72,55,2.24,broken clouds
919,Kundiawa,PG,-6.02,144.97,63.5,80,97,1.74,moderate rain
920,Sistranda,NO,63.73,8.83,33.8,68,20,4.7,few clouds
921,Bay Roberts,CA,47.6,-53.26,53.01,91,23,14.7,few clouds
922,Rochegda,RU,62.8,43.25,24.06,98,9,3.6,clear sky
923,Goderich,CA,43.75,-81.72,54.0,78,64,8.79,broken clouds
924,Luwingu,ZM,-10.26,29.93,73.26,50,96,3.0,overcast clouds
925,Georgiyevka,KZ,43.04,74.71,39.2,69,6,3.85,mist
926,Ritchie,ZA,-29.04,24.6,73.4,38,0,8.05,clear sky
927,Gambela,ET,8.25,34.58,71.15,91,98,3.38,overcast clouds
928,Katete,UG,-0.78,29.75,62.22,97,92,2.59,overcast clouds
929,Dolores,AR,-36.31,-57.68,52.84,71,1,11.14,light rain
930,Bangkalan,ID,-7.05,112.74,79.95,79,100,2.82,overcast clouds
931,Irtyshskiy,RU,58.33,68.13,32.92,94,93,7.43,overcast clouds
932,Libourne,FR,44.92,-0.25,61.0,87,96,8.05,light rain
933,Miri,MY,4.41,114.01,77.0,94,40,11.41,scattered clouds
934,Nybro,SE,56.74,15.91,53.6,93,100,14.99,light rain
935,Murmashi,RU,68.82,32.81,12.2,92,75,2.24,broken clouds
936,Quelimane,MZ,-17.88,36.89,73.24,87,0,4.59,clear sky
937,Guilin,CN,25.28,110.29,53.6,93,16,5.79,few clouds
938,Jalu,LY,29.03,21.55,64.6,59,0,11.3,clear sky
939,Elizabeth City,US,36.29,-76.25,78.8,69,1,9.17,clear sky
940,Jacareacanga,BR,-6.22,-57.75,76.06,82,96,1.9,very heavy rain
941,Lake Jackson,US,29.03,-95.43,84.2,66,40,10.29,scattered clouds
942,Bergen,NO,60.39,5.33,48.99,100,75,4.7,shower rain
943,Wajid,SO,3.81,43.25,76.39,79,47,14.9,light rain
944,Washougal,US,45.58,-122.35,59.0,44,20,8.05,few clouds
945,Pundaguitan,PH,6.37,126.17,83.25,80,100,10.94,overcast clouds
946,Bossangoa,CF,6.49,17.46,71.49,88,100,1.79,overcast clouds
947,Hopatcong,US,40.93,-74.66,64.99,93,53,4.36,broken clouds
948,Santander,ES,43.46,-3.8,68.0,49,8,9.17,clear sky
949,Pichayevo,RU,53.24,42.2,34.81,90,96,6.15,light rain
950,Coreau,BR,-3.53,-40.66,80.02,63,8,7.27,clear sky
951,Mineiros,BR,-17.57,-52.55,72.07,81,97,5.21,light rain
952,Hare Bay,CA,48.85,-54.01,41.0,80,75,6.93,broken clouds
953,Vostok,RU,46.49,135.88,41.02,100,100,3.74,moderate rain
954,Russell,US,32.35,-85.2,82.4,61,75,6.93,broken clouds
955,Axim,GH,4.87,-2.24,78.01,90,100,9.42,overcast clouds
956,Trapani,IT,37.83,12.67,69.01,82,3,8.05,clear sky
957,Saint-Pierre,RE,-21.34,55.48,73.4,69,20,12.75,few clouds
958,Lamar,US,33.67,-95.58,84.2,54,40,13.87,scattered clouds
959,Barguzin,RU,53.62,109.62,28.87,93,95,2.3,overcast clouds
960,Naron,ES,43.52,-8.15,55.99,87,20,6.93,few clouds
961,Patrocinio,BR,-18.94,-46.99,69.01,100,90,2.1,moderate rain
962,Werda,BW,-25.27,23.28,80.04,29,1,17.6,clear sky
963,Sovetskiy,RU,61.36,63.58,26.91,97,66,3.67,broken clouds
964,Lyuban,BY,52.8,28.0,46.47,87,100,5.79,overcast clouds
965,Altamont,US,42.21,-121.74,62.6,33,1,13.87,clear sky
966,Yankton,US,42.87,-97.4,46.0,70,20,10.29,few clouds
967,Sherlovaya Gora,RU,50.57,116.25,19.87,93,33,5.79,scattered clouds
968,Okahandja,NA,-21.98,16.92,80.6,13,94,1.12,overcast clouds
969,Sawakin,SD,19.11,37.33,80.38,60,0,8.39,clear sky
970,Plymouth,US,41.83,-70.83,66.99,93,90,6.93,overcast clouds
971,Micco,US,27.88,-80.5,81.0,80,100,3.0,light rain
972,Santa Maria Da Boa Vista,BR,-8.81,-39.83,87.28,27,10,13.15,clear sky
973,Kilimatinde,TZ,-5.85,34.95,68.99,63,99,4.36,overcast clouds
974,Tucupita,VE,9.06,-62.05,83.79,65,47,6.96,heavy intensity rain
975,Diffa,NE,13.32,12.61,84.97,14,21,9.55,few clouds
976,Wilmington,US,34.23,-77.94,78.8,65,1,9.17,clear sky
977,Sosnovo-Ozerskoye,RU,52.52,111.54,20.61,98,60,7.43,broken clouds
978,Horasan,TR,40.05,42.17,45.63,66,0,0.58,clear sky
979,Oskemen,KZ,49.96,82.61,51.8,32,0,11.18,clear sky
980,Jinan,CN,36.67,117.0,53.01,49,0,1.34,clear sky
981,Kuala Sungai Baru,MY,2.36,102.04,77.0,94,40,5.26,light rain
982,Tomatlan,MX,19.93,-105.25,84.69,79,56,9.15,broken clouds
983,Urumqi,CN,43.8,87.6,44.6,42,0,8.95,clear sky
984,Togur,RU,58.36,82.83,37.69,87,100,8.48,overcast clouds
985,Vilhena,BR,-12.74,-60.15,80.85,56,77,4.16,broken clouds
986,Torzhok,RU,57.04,34.96,36.73,96,97,4.63,overcast clouds
987,Gazanjyk,TM,39.24,55.52,52.39,45,55,8.43,broken clouds
988,Dhulian,IN,24.68,87.97,77.52,82,27,3.24,scattered clouds
989,San Ramon,US,37.78,-121.98,90.0,14,1,9.17,clear sky
990,Nazare,BR,-13.04,-39.01,71.87,88,10,3.42,clear sky
991,Valparaiso,CL,-33.04,-71.63,60.8,67,13,9.17,few clouds
992,Kysyl-Syr,RU,63.9,122.76,16.34,97,82,3.98,broken clouds
993,Blue Springs,US,39.02,-94.28,48.2,100,90,9.17,mist
994,Pirot,RS,43.15,22.59,48.0,10,0,3.69,clear sky
995,Maun,BW,-19.98,23.42,84.2,42,0,16.11,clear sky
996,Sabang,ID,5.89,95.32,82.6,76,100,11.5,overcast clouds
997,Kamaishi,JP,39.27,141.88,59.13,73,100,9.53,light rain
998,Chegdomyn,RU,51.12,133.02,33.39,92,28,4.18,scattered clouds
999,Indramayu,ID,-6.33,108.32,79.77,78,99,2.26,overcast clouds
1000,Elat,IL,29.56,34.95,74.93,51,0,7.87,clear sky
1001,Oktyabrskoye,RU,43.06,44.74,33.8,100,71,6.71,broken clouds
1002,Kisangani,CD,0.52,25.2,72.14,96,100,2.04,overcast clouds
1003,Viedma,AR,-40.81,-63.0,55.99,53,94,4.0,overcast clouds
1004,Kattivakkam,IN,13.22,80.32,80.6,94,75,3.36,mist
1005,Carmarthen,GB,51.86,-4.31,55.4,93,100,11.41,light rain
1006,Morondava,MG,-20.28,44.28,75.29,76,0,3.78,clear sky
1007,Szczecin,PL,53.43,14.55,60.01,83,54,14.38,broken clouds
1008,Wenling,CN,28.37,121.36,66.0,78,100,17.83,overcast clouds
1009,Lincoln,US,40.8,-96.67,46.99,87,90,9.64,mist
1010,Waingapu,ID,-9.66,120.26,79.16,76,0,1.88,clear sky
1011,Murashi,RU,59.4,48.96,29.19,97,95,8.41,overcast clouds
1012,Ormara,PK,25.21,64.64,79.41,32,1,7.99,clear sky
1013,Rantepao,ID,-2.97,119.9,64.92,87,22,2.21,few clouds
1014,Phan Thiet,VN,10.93,108.1,75.49,89,91,2.33,overcast clouds
1015,Kulevcha,UA,46.03,29.94,55.47,69,58,15.37,broken clouds
1016,Yangambi,CD,0.81,24.43,70.68,96,98,2.26,light rain
1017,Baykit,RU,61.67,96.37,38.05,88,100,6.04,light rain
1018,Cascais,PT,38.7,-9.42,61.0,92,43,7.29,scattered clouds
1019,Gladstone,AU,-23.85,151.25,71.6,78,40,3.36,scattered clouds
1020,Nizhniy Tsasuchey,RU,50.52,115.13,23.0,92,13,6.82,few clouds
1021,Kayankulam,IN,9.18,76.5,77.97,86,100,6.24,overcast clouds
1022,Kamenskiy,RU,50.89,45.49,37.13,77,100,10.54,overcast clouds
1023,Lovozero,RU,68.0,35.01,23.67,96,0,1.72,clear sky
1024,Nicoya,CR,10.15,-85.45,80.6,83,75,6.93,broken clouds
1025,Oulainen,FI,64.27,24.8,32.0,96,100,5.01,moderate rain
1026,Alakurtti,RU,66.97,30.35,27.0,92,95,3.0,overcast clouds
1027,Kurchum,KZ,48.57,83.65,48.65,45,0,11.59,clear sky
1028,Lukovetskiy,RU,64.3,41.92,23.0,100,90,3.51,fog
1029,Mitsamiouli,KM,-11.38,43.28,80.04,75,4,8.77,clear sky
1030,Novobeysugskaya,RU,45.47,39.89,55.0,39,97,4.41,overcast clouds
1031,Saryagash,KZ,41.45,69.17,53.6,46,100,2.24,smoke
1032,Nata,PA,8.33,-80.52,82.4,78,40,4.7,scattered clouds
1033,Irati,BR,-25.47,-50.65,71.96,60,54,5.59,broken clouds
1034,Kaa-Khem,RU,51.68,94.73,29.3,93,6,3.09,clear sky
1035,Masumbwe,TZ,-3.63,32.18,69.75,76,95,0.94,light rain
1036,Douentza,ML,15.0,-2.95,89.04,16,0,6.85,clear sky
1037,Acoyapa,NI,11.97,-85.17,80.38,85,99,5.32,light rain
1038,Barcelos,PT,41.54,-8.62,55.99,100,20,8.05,few clouds
1039,The Valley,AI,18.22,-63.06,86.0,70,20,5.82,few clouds
1040,Bandiagara,ML,14.35,-3.61,80.6,69,0,4.29,clear sky
1041,Bagotville,AU,-28.98,153.42,66.0,93,90,2.24,overcast clouds
1042,Barsovo,RU,61.17,73.17,32.0,99,75,4.47,light shower snow
1043,Golden,US,39.76,-105.22,75.0,19,75,6.93,broken clouds
1044,Yerbogachen,RU,61.28,108.01,20.32,96,83,6.06,broken clouds
1045,Muzhi,RU,65.37,64.67,18.99,97,97,6.26,light snow
1046,Emba,KZ,48.83,58.14,36.77,78,10,12.97,clear sky
1047,Sao Joao Dos Patos,BR,-6.5,-43.7,83.88,27,6,2.24,clear sky
1048,Bilasipara,IN,26.23,90.23,74.16,83,0,5.08,clear sky
1049,Chor,PK,25.52,69.77,80.06,30,0,7.81,clear sky
1050,George Town,MY,5.41,100.34,78.8,88,20,4.7,few clouds
1051,Talnakh,RU,69.49,88.4,12.2,85,40,15.66,mist
1052,Tete,MZ,-16.16,33.59,84.2,58,20,17.22,few clouds
1053,Chake Chake,TZ,-5.25,39.77,76.68,87,4,7.58,clear sky
1054,Nouakchott,MR,18.09,-15.98,82.96,56,1,17.31,clear sky
1055,Lexington,US,37.99,-84.48,77.0,60,75,4.7,broken clouds
1056,Outlook,CA,51.5,-107.05,30.0,53,64,1.99,broken clouds
1057,Salisbury,GB,51.07,-1.8,54.0,87,49,14.99,scattered clouds
1058,Baculin,PH,7.45,126.58,79.68,77,100,5.68,overcast clouds
1059,Chernyshevskiy,RU,63.01,112.47,7.09,96,56,2.71,broken clouds
1060,Svetlyy,RU,54.67,20.13,51.8,93,90,6.71,overcast clouds
1061,Morwell,AU,-38.23,146.4,55.0,87,52,1.01,broken clouds
1062,Ordynskoye,RU,54.37,81.9,45.79,54,100,14.65,overcast clouds
1063,Waspan,NI,14.74,-83.97,83.86,73,58,5.93,light rain
1064,La Palma,US,33.85,-118.05,77.0,57,20,4.7,haze
1065,Mackenzie,CA,55.3,-123.17,26.6,45,75,5.82,broken clouds
1066,Chikhli,IN,20.35,76.25,73.22,84,13,1.36,few clouds
1067,Noumea,NC,-22.28,166.46,80.01,69,0,2.24,clear sky
1068,Locri,IT,38.24,16.26,60.8,77,52,4.7,broken clouds
1069,Ramos Arizpe,MX,25.55,-100.97,80.6,36,5,17.22,clear sky
1070,Xining,CN,36.62,101.77,37.09,65,0,2.3,clear sky
1071,Dospat,BG,41.65,24.17,41.11,77,0,2.15,clear sky
1072,Caxito,AO,-8.58,13.66,75.99,81,42,3.36,scattered clouds
1073,Wajir,KE,1.75,40.06,81.28,60,14,19.51,few clouds
1074,Tucurui,BR,-3.77,-49.67,84.4,60,88,3.11,light rain
1075,Chancay,PE,-11.57,-77.27,66.2,68,20,18.34,few clouds
1076,Mala Danylivka,UA,50.06,36.17,50.0,71,75,13.42,broken clouds
1077,Yarensk,RU,62.17,49.09,25.36,98,90,6.13,overcast clouds
1078,Soke,ML,13.6,-5.94,86.09,18,0,5.44,clear sky
1079,Myaundzha,RU,63.05,147.19,5.63,87,21,3.2,few clouds
1080,Nichinan,JP,31.6,131.37,69.8,94,75,9.17,mist
1081,Harku,EE,59.13,24.37,48.0,99,100,1.01,overcast clouds
1082,Minsk,BY,53.9,27.57,44.6,93,90,4.47,light rain
1083,Ngunguru,NZ,-35.62,174.5,60.89,76,90,3.74,overcast clouds
1084,Palauig,PH,15.44,119.9,81.05,83,100,19.95,very heavy rain
1085,Horsham,GB,51.06,-0.33,57.2,87,40,11.41,scattered clouds
1086,Resistencia,AR,-27.46,-58.98,93.2,38,41,13.87,scattered clouds
1087,Roebourne,AU,-20.78,117.13,68.11,43,80,6.69,light rain
1088,Lianyuan,CN,27.69,111.66,55.56,72,25,2.39,scattered clouds
1089,Toyooka,JP,35.53,134.83,60.8,87,90,5.82,light rain
1090,Ron,IN,15.67,75.73,71.37,92,100,5.23,overcast clouds
1091,Arman,RU,59.7,150.17,29.52,83,15,6.69,few clouds
1092,San Jose,US,37.34,-121.89,89.01,28,20,6.93,few clouds
1093,Gberia Fotombu,SL,9.88,-11.17,70.48,91,58,0.87,broken clouds
1094,Barraute,CA,48.43,-77.63,37.4,93,90,4.7,overcast clouds
1095,Bien Hoa,VN,10.95,106.82,78.8,100,75,3.36,broken clouds
1096,Zabaykalsk,RU,49.63,117.32,21.65,92,1,9.57,clear sky
1097,Kolyvan,RU,55.31,82.74,44.6,48,100,8.95,overcast clouds
1098,Muros,ES,42.78,-9.06,59.0,87,0,13.0,light rain
1099,Cordoba,AR,-31.41,-64.18,57.0,82,90,6.93,overcast clouds
1100,Kuruman,ZA,-27.45,23.43,75.99,38,44,9.37,scattered clouds
